	date	run	well	timepoint	tempc	class	score	ymin	xmin	ymax	xmax	ID	centroid_x	centroid_y
14311	2022-01-05	1	D2	69	26	tube_tip	0.31006894	0.7130115	0.9791884	0.72972775	0.99520534	None	0.98719687	0.72136962
14312	2022-01-05	1	D2	69	26	tube_tip	0.24146973	0.23047987	0.20355901	0.24982548	0.22216201	None	0.21286051	0.24015268
14315	2022-01-05	1	D2	69	26	tube_tip	0.22806573	0.70348966	0.99308	0.7219801	1.0	None	0.99654	0.71273488
14320	2022-01-05	1	D2	69	26	tube_tip	0.16529465	0.10204951	0.24034224	0.11943699	0.2567258	None	0.24853402	0.11074325
14321	2022-01-05	1	D2	69	26	tube_tip	0.16133827	0.0	0.7741239	0.005106314	0.79313946	None	0.78363168	0.00255316
14322	2022-01-05	1	D2	69	26	tube_tip	0.15644239	0.80529594	0.34345126	0.82510495	0.3626337	None	0.35304248	0.81520044
14323	2022-01-05	1	D2	69	26	tube_tip	0.15563759	0.0	0.8420594	0.010646102	0.8642156	None	0.8531375	0.00532305
14324	2022-01-05	1	D2	69	26	tube_tip	0.15494727	0.8012326	0.32941476	0.81883824	0.34590057	None	0.33765766	0.81003542
14327	2022-01-05	1	D2	69	26	tube_tip	0.13329896	0.13323185	0.9109743	0.15095562	0.9285131	None	0.9197437	0.14209374
14329	2022-01-05	1	D2	69	26	tube_tip	0.1251338	0.8435291	0.000670427	0.86486673	0.009759469	None	0.00521495	0.85419792
14331	2022-01-05	1	D2	69	26	tube_tip	0.114683144	0.8708079	0.18902235	0.8898748	0.20694618	None	0.19798426	0.88034135
14333	2022-01-05	1	D2	69	26	tube_tip	0.11373852	0.69731647	0.4439216	0.7203068	0.4654698	None	0.4546957	0.70881164
14335	2022-01-05	1	D2	69	26	tube_tip	0.11145038	0.99615	0.09388168	0.99950325	0.113196984	None	0.10353933	0.99782662
14336	2022-01-05	1	D2	69	26	tube_tip	0.11016197	0.8151366	0.35841802	0.8374186	0.37938026	None	0.36889914	0.8262776
14339	2022-01-05	1	D2	69	26	tube_tip	0.10679894	0.19025959	0.0	0.21171536	0.0032702223	None	0.00163511	0.20098748
14340	2022-01-05	1	D2	69	26	tube_tip	0.10490537	0.5456051	0.0	0.5675754	0.0037983363	None	0.00189917	0.55659025
14341	2022-01-05	1	D2	69	26	tube_tip	0.1046833	0.99171805	0.0	1.0	0.0066403113	None	0.00332016	0.99585902
14342	2022-01-05	1	D2	69	26	tube_tip	0.10242049	0.71382093	0.0	0.73598146	0.0030788484	None	0.00153942	0.7249012
14343	2022-01-05	1	D2	69	26	tube_tip	0.099164106	0.51448077	0.13216874	0.5353293	0.15142798	None	0.14179836	0.52490504
14346	2022-01-05	1	D2	69	26	tube_tip	0.09640406	0.00047262525	0.3327697	0.0030980732	0.35174584	None	0.34225777	0.00178535
14349	2022-01-05	1	D2	69	26	tube_tip	0.09500891	0.4658311	0.9961385	0.4909882	0.9992797	None	0.9977091	0.47840965
14350	2022-01-05	1	D2	69	26	tube_tip	0.094405256	0.012878896	0.71921915	0.03083418	0.7359045	None	0.72756182	0.02185654
14351	2022-01-05	1	D2	69	26	tube_tip	0.09392343	0.9954408	0.37273085	1.0	0.3961833	None	0.38445708	0.9977204
14357	2022-01-05	1	D2	69	26	tube_tip	0.09070441	0.5306036	0.34447128	0.5507124	0.3636688	None	0.35407004	0.540658
14359	2022-01-05	1	D2	69	26	tube_tip	0.089431986	0.0	0.0	0.0050883605	0.0066123335	None	0.00330617	0.00254418
14362	2022-01-05	1	D2	69	26	tube_tip	0.08603931	0.0004274468	0.8202166	0.0040606624	0.84133786	None	0.83077723	0.00224405
14364	2022-01-05	1	D2	69	26	tube_tip	0.08465966	0.0	0.13199283	0.02116312	0.16001754	None	0.14600519	0.01058156
14365	2022-01-05	1	D2	69	26	tube_tip	0.08445073	0.053126324	0.39308313	0.07600391	0.41495493	None	0.40401903	0.06456512
14366	2022-01-05	1	D2	69	26	tube_tip	0.08423166	0.7735032	0.0828815	0.7924408	0.100086324	None	0.09148391	0.782972
14374	2022-01-05	1	D2	69	26	tube_tip	0.07256599	0.92693114	0.09605979	0.94414866	0.11112986	None	0.10359482	0.9355399
14375	2022-01-05	1	D2	69	26	tube_tip	0.07188051	0.9924107	0.9933021	1.0	1.0	None	0.99665105	0.99620535
14376	2022-01-05	1	D2	69	26	tube_tip	0.07006498	0.49222392	0.06303308	0.51227456	0.08128657	None	0.07215983	0.50224924
14377	2022-01-05	1	D2	69	26	tube_tip	0.06990258	0.12464215	0.36014467	0.14387037	0.37779558	None	0.36897013	0.13425626
14379	2022-01-05	1	D2	69	26	tube_tip	0.067486	0.9534993	0.083654255	0.97293305	0.101622134	None	0.09263819	0.96321618
14381	2022-01-05	1	D2	69	26	tube_tip	0.066639416	0.48860264	0.99625367	0.5154766	0.99926466	None	0.99775916	0.50203962
14383	2022-01-05	1	D2	69	26	tube_tip	0.06471469	0.9969059	0.1263269	1.0	0.1508254	None	0.13857615	0.99845295
14388	2022-01-05	1	D2	69	26	tube_tip	0.06204687	0.9976416	0.06838849	0.9995691	0.091693595	None	0.08004104	0.99860535
14389	2022-01-05	1	D2	69	26	tube_tip	0.061176766	0.99599683	0.012769911	1.0	0.03780987	None	0.02528989	0.99799842
14390	2022-01-05	1	D2	69	26	tube_tip	0.06073747	0.8389697	0.9961674	0.8594612	0.9992597	None	0.99771355	0.84921545
14392	2022-01-05	1	D2	69	26	tube_tip	0.059765518	0.48405647	0.31378114	0.5035156	0.33099818	None	0.32238966	0.49378603
14393	2022-01-05	1	D2	69	26	tube_tip	0.059309952	0.1711569	0.02005876	0.19274233	0.03925304	None	0.0296559	0.18194962
14394	2022-01-05	1	D2	69	26	tube_tip	0.059069086	0.7958291	0.051006146	0.8175307	0.07086446	None	0.0609353	0.8066799
14397	2022-01-05	1	D2	69	26	tube_tip	0.058351606	0.97237784	0.08622342	0.9918019	0.105243444	None	0.09573343	0.98208987
14399	2022-01-05	1	D2	69	26	tube_tip	0.057831716	0.9968833	0.16117418	0.99995637	0.1861772	None	0.17367569	0.99841984
14401	2022-01-05	1	D2	69	26	tube_tip	0.057777073	0.7915879	0.068663806	0.8150316	0.08992256	None	0.07929318	0.80330975
14402	2022-01-05	1	D2	69	26	tube_tip	0.056941338	0.08374716	0.24887532	0.10703188	0.27120686	None	0.26004109	0.09538952
14404	2022-01-05	1	D2	69	26	tube_tip	0.056102768	0.68796915	0.77190936	0.71201533	0.7946923	None	0.78330083	0.69999224
14405	2022-01-05	1	D2	69	26	tube_tip	0.0555091	0.93008167	0.99677116	0.9569376	0.99906784	None	0.9979195	0.94350964
14406	2022-01-05	1	D2	69	26	tube_tip	0.055300828	0.20042615	0.45555255	0.22370388	0.47772953	None	0.46664104	0.21206502
14407	2022-01-05	1	D2	69	26	tube_tip	0.054999564	0.9952736	0.979434	1.0	1.0	None	0.989717	0.9976368
14410	2022-01-05	1	D2	69	26	tube_tip	0.054263998	0.3804279	0.107469134	0.40423214	0.13065432	None	0.11906173	0.39233002
14411	2022-01-05	1	D2	69	26	tube_tip	0.054251857	0.72170454	0.9528686	0.7420582	0.97212744	None	0.96249802	0.73188137
14417	2022-01-05	1	D2	69	26	tube_tip	0.053396977	0.94932115	0.9967304	0.97667	0.9991484	None	0.9979394	0.96299558
14418	2022-01-05	1	D2	69	26	tube_tip	0.053292386	0.20837644	0.0	0.23253283	0.0031770193	None	0.00158851	0.22045464
14419	2022-01-05	1	D2	69	26	tube_tip	0.05318009	0.16851047	0.0	0.19417346	0.003161209	None	0.0015806	0.18134196
14420	2022-01-05	1	D2	69	26	tube_tip	0.051775217	0.0113824885	0.3002883	0.030647734	0.31976596	None	0.31002713	0.02101511
14422	2022-01-05	1	D2	69	26	tube_tip	0.05133638	0.0	0.15409155	0.002908374	0.17871286	None	0.1664022	0.00145419
14423	2022-01-05	1	D2	69	26	tube_tip	0.051305607	0.5217311	0.417515	0.54506236	0.43925902	None	0.42838701	0.53339673
14424	2022-01-05	1	D2	69	26	tube_tip	0.05124688	0.0	0.3032583	0.004554515	0.32587862	None	0.31456846	0.00227726
14425	2022-01-05	1	D2	69	26	tube_tip	0.050358854	0.106261	0.996945	0.13244604	0.99899125	None	0.99796812	0.11935352
14426	2022-01-05	1	D2	69	26	tube_tip	0.049852464	0.9967467	0.8281798	1.0	0.8548756	None	0.8415277	0.99837335
14427	2022-01-05	1	D2	69	26	tube_tip	0.049775794	0.15989818	0.34010437	0.17939658	0.35758123	None	0.3488428	0.16964738
14428	2022-01-05	1	D2	69	26	tube_tip	0.049623556	0.9961333	0.6837846	1.0	0.71021736	None	0.69700098	0.99806665
14430	2022-01-05	1	D2	69	26	tube_tip	0.049366754	0.5245503	0.05175824	0.5417249	0.06811991	None	0.05993908	0.5331376
14432	2022-01-05	1	D2	69	26	tube_tip	0.049003106	0.8519499	0.20308432	0.87128025	0.22133085	None	0.21220758	0.86161508
14433	2022-01-05	1	D2	69	26	tube_tip	0.048791986	0.9960769	0.91394585	1.0	0.94084674	None	0.9273963	0.99803845
14434	2022-01-05	1	D2	69	26	tube_tip	0.048496235	0.9967236	0.5315474	0.99997336	0.55762744	None	0.54458742	0.99834848
14441	2022-01-05	1	D2	69	26	tube_tip	0.04731395	0.90617174	0.1024117	0.9263385	0.12029086	None	0.11135128	0.91625512
14443	2022-01-05	1	D2	69	26	tube_tip	0.046504207	0.20672038	0.99674934	0.23450366	0.99889773	None	0.99782354	0.22061202
14445	2022-01-05	1	D2	69	26	tube_tip	0.046299983	0.5536396	0.15780747	0.5808795	0.18284407	None	0.17032577	0.56725955
14446	2022-01-05	1	D2	69	26	tube_tip	0.04626471	0.52424335	0.0	0.5497372	0.0028588541	None	0.00142943	0.53699027
14447	2022-01-05	1	D2	69	26	tube_tip	0.046060648	0.6062907	0.28677356	0.62432694	0.30269146	None	0.29473251	0.61530882
14448	2022-01-05	1	D2	69	26	tube_tip	0.045600582	0.34564692	0.4717409	0.3685726	0.4941885	None	0.4829647	0.35710976
14449	2022-01-05	1	D2	69	26	tube_tip	0.045396272	0.59049237	0.2982059	0.6087699	0.31506723	None	0.30663657	0.59963114
14450	2022-01-05	1	D2	70	26	tube_tip	0.68840504	0.30070728	0.30976978	0.31878537	0.3271685	None	0.31846914	0.30974632
14451	2022-01-05	1	D2	70	26	tube_tip	0.68761057	0.75462455	0.18793343	0.7739356	0.20667036	None	0.1973019	0.76428008
14453	2022-01-05	1	D2	70	26	tube_tip	0.68283266	0.6672149	0.91353726	0.68767846	0.93322897	None	0.92338312	0.67744668
14454	2022-01-05	1	D2	70	26	tube_tip	0.67925316	0.75012225	0.31315002	0.7687606	0.33119044	None	0.32217023	0.75944142
14455	2022-01-05	1	D2	70	26	tube_tip	0.6734682	0.793656	0.24758974	0.8116938	0.26497677	None	0.25628326	0.8026749
14457	2022-01-05	1	D2	70	26	tube_tip	0.62995243	0.26937178	0.1734118	0.28756437	0.19078346	None	0.18209763	0.27846808
14458	2022-01-05	1	D2	70	26	tube_tip	0.620542	0.6294235	0.067806646	0.6475979	0.085270494	None	0.07653857	0.6385107
14462	2022-01-05	1	D2	70	26	tube_tip	0.596209	0.9231421	0.8725399	0.9418024	0.89054227	None	0.88154108	0.93247225
14464	2022-01-05	1	D2	70	26	tube_tip	0.59394765	0.58212465	0.27891928	0.60063	0.29684567	None	0.28788247	0.59137733
14466	2022-01-05	1	D2	70	26	tube_tip	0.5881779	0.39156097	0.2437115	0.4104032	0.2619569	None	0.2528342	0.40098208
14467	2022-01-05	1	D2	70	26	tube_tip	0.5829204	0.046838466	0.34067395	0.06432079	0.35751405	None	0.349094	0.05557963
14468	2022-01-05	1	D2	70	26	tube_tip	0.58176684	0.19209898	0.70032334	0.20981026	0.71752393	None	0.70892364	0.20095462
14469	2022-01-05	1	D2	70	26	tube_tip	0.5814005	0.41456258	0.31749678	0.43302548	0.33537608	None	0.32643643	0.42379403
14478	2022-01-05	1	D2	70	26	tube_tip	0.55803114	0.26729426	0.32823396	0.2845082	0.34473914	None	0.33648655	0.27590123
14479	2022-01-05	1	D2	70	26	tube_tip	0.5559666	0.14093804	0.57777894	0.16043577	0.59637105	None	0.587075	0.1506869
14480	2022-01-05	1	D2	70	26	tube_tip	0.5466805	0.93043685	0.16225159	0.9481472	0.17923954	None	0.17074556	0.93929202
14481	2022-01-05	1	D2	70	26	tube_tip	0.54311925	0.17199856	0.98246443	0.19039318	0.99972355	None	0.99109399	0.18119587
14482	2022-01-05	1	D2	70	26	tube_tip	0.53881866	0.18443844	0.93805236	0.20469469	0.95798975	None	0.94802106	0.19456657
14484	2022-01-05	1	D2	70	26	tube_tip	0.5151616	0.13112816	0.19711046	0.14891693	0.21466525	None	0.20588786	0.14002254
14485	2022-01-05	1	D2	70	26	tube_tip	0.51513946	0.7827704	0.1832428	0.8011036	0.20088372	None	0.19206326	0.791937
14486	2022-01-05	1	D2	70	26	tube_tip	0.510216	0.8885049	0.06037894	0.9061515	0.07740438	None	0.06889166	0.8973282
14490	2022-01-05	1	D2	70	26	tube_tip	0.5048259	0.3117685	0.21018301	0.33180472	0.22943242	None	0.21980772	0.32178661
14491	2022-01-05	1	D2	70	26	tube_tip	0.49451637	0.39785537	0.35346344	0.41593263	0.3705463	None	0.36200487	0.406894
14492	2022-01-05	1	D2	70	26	tube_tip	0.48991036	0.5219039	0.80183023	0.5418377	0.8204078	None	0.81111902	0.5318708
14493	2022-01-05	1	D2	70	26	tube_tip	0.48877907	0.49753675	0.03498139	0.51492316	0.051721986	None	0.04335169	0.50622996
14495	2022-01-05	1	D2	70	26	tube_tip	0.4846608	0.5262401	0.9775325	0.5452857	0.99416435	None	0.98584842	0.5357629
14496	2022-01-05	1	D2	70	26	tube_tip	0.47670898	0.60521936	0.0	0.6232146	0.014589549	None	0.00729477	0.61421698
14499	2022-01-05	1	D2	70	26	tube_tip	0.47414225	0.70060754	0.96493804	0.71871567	0.9826931	None	0.97381557	0.7096616
14502	2022-01-05	1	D2	70	26	tube_tip	0.45231527	0.35436255	0.39768264	0.37354445	0.41610214	None	0.40689239	0.3639535
14503	2022-01-05	1	D2	70	26	tube_tip	0.447073	0.75124264	0.96130097	0.76962864	0.9799068	None	0.97060388	0.76043564
14515	2022-01-05	1	D2	70	26	tube_tip	0.29008108	0.71280897	0.9791391	0.72995734	0.9955704	None	0.98735475	0.72138316
14516	2022-01-05	1	D2	70	26	tube_tip	0.2813196	0.13707294	0.8959859	0.15526845	0.913192	None	0.90458895	0.1461707
14521	2022-01-05	1	D2	70	26	tube_tip	0.19532007	0.5266414	0.98848957	0.54685205	1.0	None	0.99424478	0.53674672
14524	2022-01-05	1	D2	70	26	tube_tip	0.17567688	0.7027617	0.99364465	0.72242206	1.0	None	0.99682232	0.71259188
14527	2022-01-05	1	D2	70	26	tube_tip	0.15470846	0.80578166	0.34387383	0.82492906	0.36225185	None	0.35306284	0.81535536
14528	2022-01-05	1	D2	70	26	tube_tip	0.15236302	0.102382496	0.24045111	0.11949918	0.25667185	None	0.24856148	0.11094084
14529	2022-01-05	1	D2	70	26	tube_tip	0.15197636	0.7733822	0.083091475	0.7922021	0.100575514	None	0.09183349	0.78279215
14531	2022-01-05	1	D2	70	26	tube_tip	0.14113005	0.34525266	0.99495244	0.36875215	0.9994632	None	0.99720782	0.3570024
14533	2022-01-05	1	D2	70	26	tube_tip	0.12793957	0.51394266	0.9961265	0.5368702	0.9990737	None	0.9976001	0.52540643
14534	2022-01-05	1	D2	70	26	tube_tip	0.12467655	0.7136507	0.0010809363	0.73571754	0.010206994	None	0.00564397	0.72468412
14535	2022-01-05	1	D2	70	26	tube_tip	0.122877486	0.6977479	0.44470412	0.71990997	0.46526867	None	0.4549864	0.70882894
14537	2022-01-05	1	D2	70	26	tube_tip	0.11812714	0.8042699	0.9949413	0.8255019	0.99965304	None	0.99729717	0.8148859
14539	2022-01-05	1	D2	70	26	tube_tip	0.11381458	0.9916106	0.0	1.0	0.0066453037	None	0.00332265	0.9958053
14540	2022-01-05	1	D2	70	26	tube_tip	0.110143185	0.9961728	0.09737784	0.9994836	0.11704233	None	0.10721008	0.9978282
14544	2022-01-05	1	D2	70	26	tube_tip	0.102689534	0.80105203	0.3220028	0.8181893	0.33817098	None	0.33008689	0.80962066
14547	2022-01-05	1	D2	70	26	tube_tip	0.10123602	0.0	0.0	0.0055585736	0.00691035	None	0.00345518	0.00277929
14548	2022-01-05	1	D2	70	26	tube_tip	0.10073854	0.84603846	0.0	0.86819184	0.003769455	None	0.00188473	0.85711515
14549	2022-01-05	1	D2	70	26	tube_tip	0.10044726	0.18981715	0.0	0.2119966	0.0032663583	None	0.00163318	0.20090688
14551	2022-01-05	1	D2	70	26	tube_tip	0.09826339	0.23166695	0.2031277	0.25086814	0.22147836	None	0.21230303	0.24126755
14554	2022-01-05	1	D2	70	26	tube_tip	0.09265085	0.5142516	0.13175741	0.5359986	0.15161571	None	0.14168656	0.5251251
14555	2022-01-05	1	D2	70	26	tube_tip	0.09085793	0.9951542	0.37319198	1.0	0.3960522	None	0.38462209	0.9975771
14556	2022-01-05	1	D2	70	26	tube_tip	0.090094425	0.54531306	0.0	0.5679706	0.0034262647	None	0.00171313	0.55664183
14557	2022-01-05	1	D2	70	26	tube_tip	0.089972086	0.8713688	0.122514114	0.89044493	0.14029495	None	0.13140453	0.88090686
14561	2022-01-05	1	D2	70	26	tube_tip	0.08701408	0.01648628	0.6798941	0.03502451	0.69723845	None	0.68856627	0.0257554
14562	2022-01-05	1	D2	70	26	tube_tip	0.083057426	0.0	0.7697724	0.0034843269	0.7897618	None	0.7797671	0.00174216
14568	2022-01-05	1	D2	70	26	tube_tip	0.07674039	0.79549766	0.069801696	0.81779635	0.089952715	None	0.07987721	0.806647
14570	2022-01-05	1	D2	70	26	tube_tip	0.07475634	0.9958416	0.016914517	1.0	0.041326266	None	0.02912039	0.9979208
14571	2022-01-05	1	D2	70	26	tube_tip	0.07472724	0.35979167	0.99635905	0.3864322	0.9992371	None	0.99779808	0.37311194
14572	2022-01-05	1	D2	70	26	tube_tip	0.07405994	0.5306988	0.3442544	0.5509621	0.3636904	None	0.3539724	0.54083045
14573	2022-01-05	1	D2	70	26	tube_tip	0.07311744	0.9303326	0.9962493	0.95638627	0.9991969	None	0.9977231	0.94335944
14576	2022-01-05	1	D2	70	26	tube_tip	0.07155835	0.05357696	0.39372876	0.07547836	0.4145448	None	0.40413678	0.06452766
14579	2022-01-05	1	D2	70	26	tube_tip	0.0694255	0.992321	0.9933412	1.0	1.0	None	0.9966706	0.9961605
14580	2022-01-05	1	D2	70	26	tube_tip	0.06925748	0.72127396	0.9524789	0.74221164	0.97243714	None	0.96245802	0.7317428
14589	2022-01-05	1	D2	70	26	tube_tip	0.06465509	0.0024277493	0.59868383	0.0182638	0.6143434	None	0.60651362	0.01034577
14595	2022-01-05	1	D2	70	26	tube_tip	0.06274587	0.8121846	0.34946173	0.837973	0.3731652	None	0.36131346	0.8250788
14596	2022-01-05	1	D2	70	26	tube_tip	0.06219089	0.38086322	0.1075699	0.4046829	0.1307375	None	0.1191537	0.39277306
14598	2022-01-05	1	D2	70	26	tube_tip	0.061159346	0.9965398	0.82840574	1.0	0.85471785	None	0.8415618	0.9982699
14599	2022-01-05	1	D2	70	26	tube_tip	0.060744256	0.99612135	0.85952526	1.0	0.88613135	None	0.8728283	0.99806068
14602	2022-01-05	1	D2	70	26	tube_tip	0.059896052	0.83892053	0.99621797	0.859647	0.9991317	None	0.99767484	0.84928376
14603	2022-01-05	1	D2	70	26	tube_tip	0.05976342	0.99573576	0.9144368	1.0	0.9402939	None	0.92736535	0.99786788
14605	2022-01-05	1	D2	70	26	tube_tip	0.05860335	0.87085044	0.18870673	0.88983595	0.20640096	None	0.19755384	0.8803432
14607	2022-01-05	1	D2	70	26	tube_tip	0.058167152	0.9967021	0.16140163	1.0	0.18614495	None	0.17377329	0.99835105
14608	2022-01-05	1	D2	70	26	tube_tip	0.057993963	0.48942304	0.07284046	0.51298	0.09481647	None	0.08382846	0.50120152
14609	2022-01-05	1	D2	70	26	tube_tip	0.05761335	0.68788075	0.77186596	0.7120384	0.7947664	None	0.78331618	0.69995958
14610	2022-01-05	1	D2	70	26	tube_tip	0.05749005	0.9951215	0.9793462	1.0	1.0	None	0.9896731	0.99756075
14612	2022-01-05	1	D2	70	26	tube_tip	0.05635754	0.10636242	0.9967215	0.13235004	0.9990859	None	0.9979037	0.11935623
14614	2022-01-05	1	D2	70	26	tube_tip	0.056096975	0.0	0.30386668	0.0038158363	0.32523084	None	0.31454876	0.00190792
14616	2022-01-05	1	D2	70	26	tube_tip	0.055316698	0.949406	0.99665415	0.976647	0.99925315	None	0.99795365	0.9630265
14618	2022-01-05	1	D2	70	26	tube_tip	0.055122904	0.9973351	0.051902533	0.9997262	0.0766588	None	0.06428067	0.99853065
14619	2022-01-05	1	D2	70	26	tube_tip	0.054273367	0.20143567	0.45646623	0.2227713	0.47653326	None	0.46649974	0.21210348
14620	2022-01-05	1	D2	70	26	tube_tip	0.05326241	0.58549213	0.016273458	0.6050651	0.034517832	None	0.02539564	0.59527862
14624	2022-01-05	1	D2	70	26	tube_tip	0.050636828	0.9966875	0.7776211	1.0	0.8039163	None	0.7907687	0.99834375
14625	2022-01-05	1	D2	70	26	tube_tip	0.05058911	0.68300974	0.78094506	0.7100105	0.80743146	None	0.79418826	0.69651012
14629	2022-01-05	1	D2	70	26	tube_tip	0.0492719	0.4747076	0.07194007	0.49986756	0.09581826	None	0.08387917	0.48728758
14630	2022-01-05	1	D2	70	26	tube_tip	0.0490956	0.5234091	0.4204638	0.54883087	0.44311446	None	0.43178913	0.53611998
14631	2022-01-05	1	D2	70	26	tube_tip	0.049078375	0.9965262	0.6841582	0.9997948	0.70973337	None	0.69694578	0.9981605
14634	2022-01-05	1	D2	70	26	tube_tip	0.048274532	0.083849385	0.24914277	0.10682969	0.27144343	None	0.2602931	0.09533954
14636	2022-01-05	1	D2	70	26	tube_tip	0.04764706	0.99665135	0.7425184	1.0	0.76864207	None	0.75558024	0.99832568
14641	2022-01-05	1	D2	70	26	tube_tip	0.046771538	0.99677855	0.7969212	1.0	0.8235224	None	0.8102218	0.99838928
14643	2022-01-05	1	D2	70	26	tube_tip	0.046529077	0.5244275	0.0	0.5495227	0.0027992139	None	0.00139961	0.5369751
14644	2022-01-05	1	D2	70	26	tube_tip	0.046507757	0.04028882	0.40378556	0.0648535	0.42722598	None	0.41550577	0.05257116
14647	2022-01-05	1	D2	71	26	tube_tip	0.6987707	0.30109888	0.30983654	0.31920904	0.3273262	None	0.31858137	0.31015396
14649	2022-01-05	1	D2	71	26	tube_tip	0.6838676	0.2698646	0.17222074	0.28851816	0.19002712	None	0.18112393	0.27919138
14650	2022-01-05	1	D2	71	26	tube_tip	0.68080366	0.7548647	0.18425266	0.7736857	0.20246802	None	0.19336034	0.7642752
14651	2022-01-05	1	D2	71	26	tube_tip	0.67687154	0.18320966	0.9373999	0.20342094	0.95694107	None	0.94717048	0.1933153
14652	2022-01-05	1	D2	71	26	tube_tip	0.67641664	0.74981594	0.31299445	0.7686331	0.33121184	None	0.32210314	0.75922452
14653	2022-01-05	1	D2	71	26	tube_tip	0.6730257	0.66711974	0.9134238	0.6874958	0.9330354	None	0.9232296	0.67730777
14654	2022-01-05	1	D2	71	26	tube_tip	0.6624946	0.41405377	0.31704143	0.43269184	0.33500847	None	0.32602495	0.4233728
14655	2022-01-05	1	D2	71	26	tube_tip	0.6530509	0.3900316	0.24223153	0.40958765	0.2607206	None	0.25147607	0.39980962
14658	2022-01-05	1	D2	71	26	tube_tip	0.622906	0.9254059	0.87193096	0.9435907	0.8892604	None	0.88059568	0.9344983
14660	2022-01-05	1	D2	71	26	tube_tip	0.61357754	0.5269976	0.97389644	0.5450942	0.99102527	None	0.98246086	0.5360459
14663	2022-01-05	1	D2	71	26	tube_tip	0.601626	0.13078016	0.19597618	0.14874691	0.21361615	None	0.20479616	0.13976354
14665	2022-01-05	1	D2	71	26	tube_tip	0.5946641	0.58149236	0.27755338	0.6005028	0.29567844	None	0.28661591	0.59099758
14666	2022-01-05	1	D2	71	26	tube_tip	0.5940785	0.93380374	0.16075185	0.95141417	0.17754772	None	0.16914978	0.94260896
14668	2022-01-05	1	D2	71	26	tube_tip	0.5839148	0.6293117	0.06793809	0.64751256	0.08543891	None	0.0766885	0.63841213
14672	2022-01-05	1	D2	71	26	tube_tip	0.57006216	0.04686301	0.3407481	0.064249665	0.35754868	None	0.34914839	0.05555634
14673	2022-01-05	1	D2	71	26	tube_tip	0.56975687	0.79465073	0.24664772	0.8131874	0.26445538	None	0.25555155	0.80391906
14677	2022-01-05	1	D2	71	26	tube_tip	0.5554978	0.26805803	0.3289317	0.2851493	0.34553558	None	0.33723364	0.27660366
14680	2022-01-05	1	D2	71	26	tube_tip	0.536389	0.14156535	0.57816106	0.15995419	0.59575504	None	0.58695805	0.15075977
14681	2022-01-05	1	D2	71	26	tube_tip	0.53068036	0.3980319	0.35343096	0.41587526	0.3703904	None	0.36191068	0.40695358
14683	2022-01-05	1	D2	71	26	tube_tip	0.51009995	0.49724615	0.03498417	0.5148699	0.05189722	None	0.0434407	0.50605802
14684	2022-01-05	1	D2	71	26	tube_tip	0.504907	0.19272245	0.7012038	0.21029438	0.71846855	None	0.70983618	0.20150842
14686	2022-01-05	1	D2	71	26	tube_tip	0.4820844	0.78459394	0.18313724	0.80341566	0.20067209	None	0.19190466	0.7940048
14687	2022-01-05	1	D2	71	26	tube_tip	0.48134774	0.31123468	0.20988835	0.33212122	0.22984366	None	0.219866	0.32167795
14688	2022-01-05	1	D2	71	26	tube_tip	0.48046425	0.52207476	0.802005	0.5417134	0.8204072	None	0.8112061	0.53189408
14691	2022-01-05	1	D2	71	26	tube_tip	0.47109786	0.5939509	0.0	0.6111093	0.012229813	None	0.00611491	0.6025301
14692	2022-01-05	1	D2	71	26	tube_tip	0.46758962	0.17153148	0.98661953	0.19034998	1.0	None	0.99330976	0.18094073
14699	2022-01-05	1	D2	71	26	tube_tip	0.44797602	0.75089467	0.9617069	0.7690885	0.97994506	None	0.97082598	0.75999158
14701	2022-01-05	1	D2	71	26	tube_tip	0.43315658	0.7004148	0.9648396	0.71888435	0.9830011	None	0.97392035	0.70964958
14702	2022-01-05	1	D2	71	26	tube_tip	0.4281968	0.89275277	0.059365496	0.9102148	0.0761133	None	0.0677394	0.90148378
14705	2022-01-05	1	D2	71	26	tube_tip	0.4093207	0.3545258	0.3964016	0.37316167	0.41410598	None	0.40525379	0.36384374
14709	2022-01-05	1	D2	71	26	tube_tip	0.33046442	0.7131715	0.9792456	0.7298709	0.9953881	None	0.98731685	0.7215212
14716	2022-01-05	1	D2	71	26	tube_tip	0.19400513	0.7029279	0.99337876	0.7218663	1.0	None	0.99668938	0.7123971
14717	2022-01-05	1	D2	71	26	tube_tip	0.19248609	0.80546194	0.34093523	0.8239972	0.35893452	None	0.34993488	0.81472957
14721	2022-01-05	1	D2	71	26	tube_tip	0.16384244	0.10173716	0.24009642	0.11918469	0.25667095	None	0.24838369	0.11046092
14727	2022-01-05	1	D2	71	26	tube_tip	0.1318813	0.34428388	0.9952739	0.37026906	0.99939936	None	0.99733663	0.35727647
14730	2022-01-05	1	D2	71	26	tube_tip	0.12611598	0.46184734	0.9954753	0.48711118	0.99954414	None	0.99750972	0.47447926
14732	2022-01-05	1	D2	71	26	tube_tip	0.12022467	0.84376276	0.00074732024	0.86373603	0.01007174	None	0.00540953	0.85374939
14733	2022-01-05	1	D2	71	26	tube_tip	0.11963294	0.8715648	0.18918337	0.88982075	0.20669313	None	0.19793825	0.88069278
